order_id,menu_id,quantity,price
ord3904,mu0046,5,151.27
ord3461,mu0066,5,35.57
ord1948,mu0025,4,168.41
ord882,mu0069,4,194.58
ord1618,mu0038,5,112.51
ord3838,mu0002,1,89.26
ord1765,mu0053,2,128.32
ord3402,mu0015,3,192.57
ord2024,mu0032,4,123.55
ord2190,mu0032,2,39.06
ord3202,mu0010,5,137.06
ord1462,mu0005,2,161.12
ord1972,mu0023,3,73.6
ord3798,mu0044,4,164.75
ord2975,mu0020,2,84.53
ord2400,mu0009,3,23.68
ord1515,mu0004,2,22.98
ord110,mu0005,3,27.81
ord266,mu0040,3,82.75
ord3941,mu0043,5,133.55
ord688,mu0002,2,182.35
ord1806,mu0057,3,169.47
ord1145,mu0031,4,140.93
ord3948,mu0036,5,175.84
ord2838,mu0021,1,174.95
ord2567,mu0063,1,110.41
ord2449,mu0004,5,113.85
ord760,mu0029,3,51.6
ord1042,mu0002,3,74.15
ord2638,mu0039,5,51.06
ord2694,mu0060,3,187.07
ord3763,mu0039,3,90.63
ord1664,mu0074,4,124.35
ord4077,mu0056,1,107.9
ord2623,mu0020,1,84.88
ord2857,mu0044,5,160.83
ord2910,mu0015,3,100.47
ord1456,mu0058,5,161.76
ord520,mu0045,4,43.99
ord1210,mu0029,1,96.27
ord2539,mu0069,3,84.48
ord1711,mu0038,1,126.93
ord3833,mu0002,5,64.5
ord1203,mu0060,2,21.96
ord3186,mu0046,2,158.98
ord317,mu0030,1,30.97
ord2782,mu0060,1,120.52
ord2592,mu0038,5,184.82
ord1872,mu0048,2,69.6
ord2964,mu0062,3,90.04
ord3002,mu0053,4,127.99
ord110,mu0065,2,176.97
ord1090,mu0056,2,137.05
ord2568,mu0031,3,82.99
ord1986,mu0007,5,57.79
ord480,mu0038,3,154.03
ord457,mu0019,2,36.12
ord2175,mu0006,2,189.11
ord1712,mu0037,5,110.7
ord3092,mu0074,3,131.2
ord1016,mu0073,3,43.63
ord3966,mu0063,5,62.35
ord2931,mu0001,2,173.54
ord747,mu0023,2,64.15
ord1800,mu0070,5,172.91
ord1780,mu0021,2,43.05
ord2893,mu0034,3,152.48
ord2274,mu0011,1,113.74
ord2319,mu0062,5,58.08
ord2034,mu0012,4,173.25
ord3498,mu0015,2,86.36
ord2463,mu0044,4,87.46
ord2331,mu0011,5,77.36
ord3301,mu0067,3,29.4
ord2564,mu0071,2,170.76
ord553,mu0056,5,139.63
ord1478,mu0056,4,72.79
ord2008,mu0059,3,45.08
ord1408,mu0027,4,97.82
ord1027,mu0063,4,177.07
ord2187,mu0061,1,52.35
ord21,mu0028,2,149.96
ord1870,mu0007,2,117.58
ord2118,mu0043,1,188.24
ord812,mu0013,1,142.07
ord3399,mu0063,3,70.69
ord3019,mu0007,1,89.99
ord1539,mu0033,5,197.4
ord1217,mu0012,2,137.13
ord62,mu0048,4,110.49
ord3418,mu0018,2,140.34
ord1904,mu0011,5,100.24
ord2009,mu0048,1,55.31
ord2829,mu0034,3,94.92
ord1588,mu0039,1,85.32
ord826,mu0027,1,199.16
ord1834,mu0074,5,106.14
ord1982,mu0040,5,151.63
ord2496,mu0005,2,105.19
ord3939,mu0002,5,106.03
ord679,mu0023,5,169.27
ord3542,mu0013,2,180.08
ord3267,mu0019,3,197.2
ord2157,mu0014,1,70.59
ord2081,mu0066,2,106.11
ord4080,mu0058,3,34.47
ord1436,mu0004,3,154.86
ord1121,mu0072,3,172.52
ord3357,mu0060,2,156.15
ord3804,mu0067,4,28.02
ord3103,mu0042,2,51.76
ord1127,mu0047,5,70.76
ord1675,mu0060,3,137.93
ord2004,mu0067,4,141.12
ord770,mu0044,5,28.14
ord2383,mu0030,2,96.24
ord3860,mu0005,4,49.14
ord2476,mu0027,3,63.75
ord3046,mu0023,1,44.71
ord245,mu0066,4,124.86
ord3673,mu0042,5,54.86
ord886,mu0007,4,185.01
ord2306,mu0055,2,35.71
ord1170,mu0001,4,125.45
ord1136,mu0020,4,132.99
ord2310,mu0049,4,83.36
ord3458,mu0067,1,65.31
ord2496,mu0065,5,130.44
ord9,mu0058,4,149.22
ord2700,mu0054,2,69.63
ord3331,mu0032,2,83.55
ord1967,mu0036,1,92.75
ord1838,mu0057,3,151.68
ord3305,mu0014,4,22.12
ord2268,mu0072,2,103.6
ord806,mu0021,4,146.82
ord3180,mu0046,3,118.84
ord1125,mu0053,4,86.82
ord2922,mu0056,4,184.34
ord2987,mu0010,1,177.95
ord1026,mu0019,3,119.14
ord3382,mu0045,3,117.61
ord518,mu0058,5,145.44
ord1583,mu0042,5,175.66
ord650,mu0044,3,87.15
ord1844,mu0021,2,146.05
ord1742,mu0030,4,43.16
ord2084,mu0002,5,161.08
ord2042,mu0013,2,60.29
ord610,mu0008,3,52.05
ord1441,mu0001,4,124.98
ord1460,mu0002,4,33.55
ord238,mu0057,4,162.62
ord2284,mu0052,2,21.93
ord1148,mu0033,4,73.62
ord2937,mu0010,2,68.75
ord169,mu0050,4,33.54
ord4086,mu0020,1,53.21
ord1911,mu0040,2,128.87
ord1848,mu0008,2,29.88
ord2244,mu0006,1,101.01
ord2279,mu0048,2,50.57
ord2386,mu0005,1,40.89
ord3384,mu0052,5,23.23
ord4051,mu0016,4,196.78
ord329,mu0024,5,92.37
ord1887,mu0012,1,116.57
ord2098,mu0007,4,97.6
ord2493,mu0074,4,180.91
ord1142,mu0033,2,178.04
ord1159,mu0072,5,55.88
ord1813,mu0025,1,182.05
ord276,mu0032,3,144.53
ord453,mu0067,4,75.02
ord2489,mu0067,5,29.71
ord1637,mu0030,5,154.53
ord243,mu0053,5,51.57
ord675,mu0055,5,156.57
ord1482,mu0061,3,117.96
ord3332,mu0030,2,121.02
ord1388,mu0065,5,56.03
ord3165,mu0015,2,159.84
ord2049,mu0007,3,144.06
ord739,mu0059,4,85.94
ord2912,mu0007,3,128.85
ord3123,mu0055,2,135.84
ord1938,mu0048,5,174.4
ord1385,mu0049,1,179.05
ord737,mu0045,1,25.71
ord1089,mu0002,4,57.23
ord1355,mu0039,3,152.63
ord1177,mu0043,4,172.93
ord3196,mu0070,3,198.06
ord939,mu0012,1,89.56
ord2199,mu0065,4,23.02
ord1257,mu0004,5,185.51
ord510,mu0074,3,46.34
ord241,mu0014,1,121.49
ord970,mu0074,5,102.73
ord1646,mu0002,4,56.15
ord2338,mu0042,4,132.11
ord937,mu0058,3,24.63
ord3826,mu0052,5,161.62
ord2443,mu0011,1,184.51
ord3352,mu0034,3,22.65
ord674,mu0061,4,63.29
ord3709,mu0014,5,99.56
ord3619,mu0060,1,195.39
ord2013,mu0021,4,169.61
ord2508,mu0057,1,97.56
ord1439,mu0003,1,83.99
ord271,mu0029,1,53.71
ord2746,mu0007,3,38.01
ord730,mu0059,3,166.2
ord344,mu0009,5,147.2
ord1837,mu0049,1,57.87
ord3339,mu0034,1,110.47
ord1002,mu0070,5,182.9
ord2997,mu0005,1,108.9
ord2787,mu0074,1,156.22
ord697,mu0035,1,42.78
ord2683,mu0067,3,79.07
ord998,mu0071,2,141.74
ord3268,mu0033,1,39.33
ord2745,mu0001,2,80.7
ord3713,mu0011,3,99.54
ord58,mu0036,2,179.54
ord1417,mu0070,5,34.85
ord3593,mu0055,3,93.19
ord2608,mu0005,4,109.22
ord1273,mu0063,1,134.62
ord2385,mu0021,1,177.86
ord1355,mu0037,2,96.74
ord1571,mu0057,2,67.66
ord1490,mu0006,1,68.44
ord962,mu0055,2,110.18
ord2776,mu0070,4,154.05
ord737,mu0052,2,131.42
ord1899,mu0066,3,152.63
ord1902,mu0059,5,161.94
ord3514,mu0018,1,199.65
ord2218,mu0038,4,32.01
ord287,mu0057,1,21.82
ord557,mu0069,2,105.91
ord2434,mu0007,3,115.44
ord872,mu0062,1,148.57
ord342,mu0041,5,106.77
ord3448,mu0021,2,118.46
ord717,mu0044,3,34.75
ord3432,mu0048,5,196.12
ord1527,mu0059,2,107.32
ord3704,mu0025,1,95.21
ord1928,mu0052,2,91.76
ord2301,mu0070,2,117.14
ord1455,mu0023,2,196.22
ord1092,mu0052,2,148.57
ord1760,mu0048,4,145.52
ord1022,mu0019,2,149.05
ord2320,mu0046,4,58.01
ord2880,mu0036,4,164.78
ord1715,mu0006,4,108.91
ord3862,mu0050,3,109.04
ord477,mu0022,4,147.96
ord1483,mu0006,5,57.98
ord3688,mu0064,3,197.37
ord2093,mu0073,4,138.75
ord851,mu0059,3,178.52
ord1937,mu0039,1,23.97
ord2896,mu0014,3,127.53
ord1349,mu0046,2,179.18
ord2265,mu0014,4,28.62
ord1420,mu0013,1,191.4
ord3995,mu0010,4,192.14
ord3267,mu0054,3,78.17
ord3317,mu0039,5,88.79
ord366,mu0005,2,59.39
ord1187,mu0003,4,122.63
ord815,mu0001,1,101.52
ord660,mu0043,5,157.04
ord2887,mu0019,4,180.24
ord3184,mu0019,3,105.55
ord3769,mu0075,2,32.17
ord3900,mu0051,1,82.63
ord2996,mu0018,2,26.45
ord1124,mu0002,1,71.78
ord144,mu0040,5,42.77
ord3315,mu0074,2,27.39
ord3262,mu0050,4,72.55
ord2865,mu0057,2,88.41
ord2003,mu0025,1,39.7
ord1523,mu0004,5,131.19
ord151,mu0074,3,178.97
ord3473,mu0019,2,70.74
ord1032,mu0019,3,126.02
ord1936,mu0039,2,174.61
ord78,mu0017,5,193.13
ord1909,mu0060,5,138.67
ord2528,mu0007,5,117.14
ord2220,mu0051,4,164.63
ord1590,mu0041,3,85.39
ord2511,mu0018,4,153.71
ord1441,mu0036,5,45.26
ord1854,mu0023,5,99.09
ord1608,mu0002,4,180.04
ord2524,mu0004,2,131.89
ord2677,mu0016,4,136.63
ord989,mu0051,3,41.3
ord1759,mu0059,3,23.95
ord366,mu0065,2,46.18
ord102,mu0062,4,81.24
ord1016,mu0014,2,96.29
ord1275,mu0068,3,49.71
ord1615,mu0073,2,128.55
ord3701,mu0074,3,50.26
ord193,mu0004,1,150.36
ord1813,mu0068,4,24.21
ord1026,mu0054,4,100.47
ord3171,mu0041,5,108.87
ord565,mu0015,4,36.52
ord1174,mu0042,4,184.24
ord1607,mu0075,1,23.9
ord3910,mu0013,2,62.14
ord2256,mu0073,3,192.46
ord668,mu0043,1,110.48
ord2879,mu0022,2,180.65
ord860,mu0053,3,127.42
ord108,mu0068,3,121.21
ord1727,mu0004,3,36.81
ord807,mu0020,4,198.41
ord167,mu0024,5,117.5
ord750,mu0029,1,29.94
ord3712,mu0001,5,116.35
ord3201,mu0065,4,167.49
ord954,mu0028,5,134.14
ord3467,mu0043,1,50.08
ord3966,mu0072,4,36.89
ord320,mu0054,2,160.57
ord4015,mu0025,1,84.21
ord3666,mu0042,5,128.81
ord467,mu0050,2,21.19
ord1601,mu0006,4,70.54
ord3999,mu0069,4,67.59
ord40,mu0065,1,158.47
ord50,mu0004,2,167.33
ord3070,mu0005,2,183.35
ord3395,mu0027,5,177.35
ord2176,mu0031,3,68.37
ord3173,mu0022,2,29.66
ord34,mu0040,3,32.5
ord545,mu0027,1,194.19
ord1027,mu0072,1,194.12
ord3732,mu0072,2,110.67
ord1542,mu0014,2,152.88
ord3399,mu0072,5,169.01
ord3430,mu0010,2,57.84
ord3486,mu0073,5,47.61
ord3369,mu0074,4,62.4
ord317,mu0024,4,40.03
ord912,mu0070,5,190.57
ord1054,mu0055,4,140.8
ord302,mu0017,3,190.24
ord3783,mu0009,2,189.29
ord2359,mu0032,4,24.84
ord2999,mu0011,1,65.15
ord1412,mu0001,3,71.62
ord2894,mu0044,4,45.14
ord3904,mu0012,1,143.07
ord162,mu0074,3,118.04
ord468,mu0065,5,175.69
ord576,mu0022,4,113.47
ord322,mu0071,1,40.69
ord3823,mu0001,3,159.84
ord131,mu0024,2,72
ord444,mu0045,3,112.96
ord2981,mu0002,2,54.79
ord619,mu0038,1,177.57
ord2805,mu0063,5,120.87
ord2278,mu0062,1,104.01
ord3222,mu0073,4,162.86
ord3124,mu0001,5,43.05
ord609,mu0037,5,48.35
ord546,mu0029,5,41.42
ord483,mu0056,2,115.52
ord3375,mu0005,5,121.65
ord1940,mu0019,1,179.26
ord2913,mu0019,4,53.68
ord2972,mu0043,3,193.23
ord916,mu0039,2,78.34
ord2142,mu0075,4,75.28
ord3496,mu0069,5,121.88
ord283,mu0013,3,72.1
ord2994,mu0062,5,174.06
ord1579,mu0063,3,92.83
ord3536,mu0039,3,166.32
ord2430,mu0054,5,113.01
ord3589,mu0066,1,157.19
ord3051,mu0071,4,65.15
ord2983,mu0058,5,149.89
ord1845,mu0008,5,78.8
ord1185,mu0033,4,107.39
ord2222,mu0033,5,67.41
ord525,mu0029,3,123.41
ord2807,mu0043,1,26.5
ord3490,mu0037,3,93.83
ord606,mu0049,3,59.07
ord4028,mu0059,2,77.95
ord2884,mu0052,5,185.54
ord3834,mu0055,1,62.06
ord1208,mu0013,4,168.62
ord3469,mu0047,3,124.97
ord1909,mu0042,3,27.35
ord3453,mu0016,4,121.18
ord1599,mu0068,5,144.75
ord832,mu0048,5,136.36
ord1240,mu0068,5,198.87
ord1920,mu0048,2,119.07
ord1169,mu0006,2,169.25
ord444,mu0052,2,61.77
ord262,mu0031,5,60.55
ord3041,mu0021,4,88.99
ord1537,mu0042,1,31.73
ord2757,mu0007,4,116.1
ord2749,mu0002,4,44.86
ord2705,mu0038,4,83.31
ord2584,mu0069,3,153.28
ord2583,mu0040,2,125.46
ord1739,mu0056,5,26.48
ord1099,mu0040,2,44.62
ord1664,mu0034,5,111.42
ord2326,mu0004,3,140.04
ord870,mu0004,5,48.57
ord3203,mu0004,4,48.47
ord2307,mu0037,1,152.44
ord38,mu0065,1,26.27
ord1467,mu0005,5,184.08
ord2887,mu0054,2,145.97
ord4053,mu0039,4,172.02
ord3548,mu0001,2,85.73
ord41,mu0004,2,96.32
ord570,mu0004,3,116.65
ord955,mu0035,1,59.58
ord3240,mu0051,5,25.26
ord2377,mu0025,4,123.12
ord906,mu0020,5,90.6
ord3228,mu0065,5,159.63
ord2970,mu0050,1,68.4
ord2090,mu0042,3,135.04
ord2080,mu0060,2,119.17
ord478,mu0050,4,34.77
ord3387,mu0003,1,99.1
ord2419,mu0064,5,109.71
ord229,mu0017,4,71.92
ord1649,mu0045,4,94.08
ord1318,mu0011,3,166.63
ord1719,mu0025,3,154.92
ord1685,mu0008,4,78.24
ord1395,mu0002,3,47.69
ord2417,mu0064,3,142.84
ord1772,mu0039,1,23.08
ord1918,mu0022,4,128.09
ord472,mu0072,5,37.59
ord3135,mu0011,2,69.2
ord3168,mu0011,3,46.93
ord295,mu0011,4,81.97
ord1352,mu0032,1,107.63
ord3755,mu0016,2,158.87
ord2253,mu0028,1,122.61
ord1620,mu0039,4,171.09
ord1201,mu0007,4,194.14
ord2213,mu0075,5,167.94
ord1596,mu0023,5,29.71
ord3573,mu0065,4,32.96
ord1328,mu0020,3,98.71
ord1912,mu0075,4,119.97
ord1593,mu0045,2,181.16
ord1637,mu0024,1,91
ord1284,mu0021,1,58.23
ord2725,mu0020,4,76.35
ord3695,mu0016,2,130.03
ord2021,mu0014,1,109.68
ord373,mu0054,1,60.44
ord1834,mu0034,1,164.88
ord3105,mu0057,2,83.51
ord1123,mu0026,3,142.35
ord1008,mu0001,4,62.68
ord3826,mu0058,1,68.08
ord81,mu0031,4,112.34
ord2261,mu0020,4,180.57
ord1927,mu0004,3,193.12
ord3047,mu0073,1,28.52
ord3006,mu0027,3,70.6
ord2613,mu0042,1,106.62
ord2136,mu0029,2,140.93
ord3816,mu0017,3,43.51
ord1113,mu0058,3,49.25
ord3472,mu0010,4,124.13
ord2245,mu0042,2,184.29
ord268,mu0066,4,99.68
ord2194,mu0026,4,46.52
ord3994,mu0013,4,111.4
ord2781,mu0021,4,190.24
ord2014,mu0002,1,115.36
ord3027,mu0040,3,105.68
ord3201,mu0066,3,114.14
ord1723,mu0028,4,66.69
ord1352,mu0026,3,120.39
ord428,mu0009,4,139.01
ord3421,mu0075,3,120.52
ord171,mu0050,2,93.78
ord2421,mu0022,3,102.9
ord1620,mu0037,3,75.72
ord1577,mu0071,4,108.31
ord1321,mu0074,4,42.19
ord72,mu0013,1,26.8
ord1412,mu0036,2,29.38
ord3746,mu0057,3,32.19
ord1531,mu0022,3,29.95
ord2060,mu0042,2,75.32
ord2051,mu0058,2,76.53
ord955,mu0062,4,80.14
ord2118,mu0006,1,157.36
ord3802,mu0032,3,22.86
ord1471,mu0036,4,56.77
ord1833,mu0071,3,56.21
ord1384,mu0035,1,28.4
ord3345,mu0040,4,52.6
ord1594,mu0054,1,39.97
ord1982,mu0043,5,78.11
ord2233,mu0019,3,131.29
ord1547,mu0066,2,97.84
ord3004,mu0061,1,126.18
ord2902,mu0015,2,89.65
ord1188,mu0012,4,123.1
ord2652,mu0013,2,25.52
ord855,mu0009,5,132.72
ord431,mu0073,2,45.98
ord145,mu0010,4,63.05
ord1615,mu0014,5,131.03
ord1175,mu0070,5,52.8
ord1408,mu0005,1,195.2
ord3099,mu0019,1,149.02
ord2641,mu0012,2,160.97
ord1524,mu0073,4,82.12
ord1987,mu0061,1,196.73
ord1033,mu0054,1,103.39
ord816,mu0072,4,183.88
ord1313,mu0022,1,62.13
ord1092,mu0058,1,41.24
ord3147,mu0025,4,184.23
ord2115,mu0019,1,143.34
ord1238,mu0031,3,54.72
ord317,mu0056,2,104.7
ord2663,mu0013,4,170.06
ord2256,mu0014,1,160.49
ord2913,mu0054,2,146.36
ord1624,mu0023,3,44.78
ord1365,mu0060,3,75.65
ord134,mu0039,3,45.27
ord484,mu0055,2,171.44
ord3751,mu0031,3,80.82
ord242,mu0034,3,188.56
ord1552,mu0072,1,54.6
ord3210,mu0051,3,78.8
ord1268,mu0058,4,38.22
ord2920,mu0007,3,66.33
ord3957,mu0049,2,141.44
ord3829,mu0014,5,125.69
ord3378,mu0008,2,139.87
ord4091,mu0032,1,70.1
ord2177,mu0013,5,112.11
ord2368,mu0031,2,138.63
ord3724,mu0073,5,59.95
ord2222,mu0067,1,98.06
ord612,mu0016,1,46.7
ord3288,mu0037,3,187.72
ord2034,mu0039,4,100.27
ord2995,mu0040,3,101.78
ord1463,mu0011,4,164.1
ord174,mu0061,5,156.78
ord3781,mu0040,2,53.82
ord1796,mu0067,2,182.23
ord476,mu0011,5,75.31
ord115,mu0075,3,68.01
ord2635,mu0060,4,67.6
ord3232,mu0025,3,91.86
ord2476,mu0005,5,117.2
ord2965,mu0020,4,160.07
ord1911,mu0043,1,65.64
ord1561,mu0017,4,107.58
ord288,mu0005,5,21.37
ord458,mu0020,4,183.16
ord275,mu0050,5,70.84
ord2407,mu0040,1,176.28
ord3548,mu0036,5,111.33
ord134,mu0037,1,64.09
ord1981,mu0033,1,40.24
ord2267,mu0032,5,87.85
ord3911,mu0043,3,145.33
ord1732,mu0030,5,170.99
ord1821,mu0057,3,30.52
ord318,mu0070,5,56.53
ord654,mu0060,5,171.21
ord2311,mu0073,3,89.9
ord251,mu0050,2,111.26
ord1384,mu0062,2,164.73
ord3426,mu0053,4,152.23
ord1811,mu0065,4,161.37
ord2458,mu0072,1,151.34
ord2993,mu0042,3,155.47
ord3152,mu0008,2,183.11
ord3087,mu0011,5,190.61
ord4049,mu0074,2,171.33
ord547,mu0035,2,82.79
ord4019,mu0066,3,107.22
ord2631,mu0023,5,178.26
ord3065,mu0013,4,170.86
ord603,mu0051,2,36.59
ord2116,mu0068,1,43.77
ord2034,mu0037,3,183.09
ord4004,mu0045,3,114.64
ord1700,mu0045,4,184.85
ord1534,mu0040,3,143.21
ord669,mu0042,2,133.25
ord2257,mu0064,4,32.39
ord2634,mu0033,1,191.6
ord1331,mu0074,2,177.19
ord2029,mu0073,4,134.15
ord1872,mu0061,4,76.52
ord1610,mu0019,2,90.92
ord703,mu0044,4,104.55
ord1668,mu0042,5,47.45
ord2574,mu0065,3,50.38
ord2860,mu0026,4,128.34
ord992,mu0069,5,139.47
ord3551,mu0044,3,102.6
ord3008,mu0069,5,127.27
ord2883,mu0071,2,80.1
ord887,mu0073,5,65.69
ord54,mu0046,4,65.65
ord4005,mu0064,4,38.62
ord3696,mu0026,2,126.07
ord316,mu0057,4,138.12
ord3372,mu0021,3,184.23
ord1297,mu0066,3,162.65
ord2805,mu0072,3,96.19
ord1985,mu0029,5,141.72
ord2808,mu0013,4,159
ord1922,mu0072,3,32.03
ord2666,mu0054,5,162.37
ord2125,mu0019,3,62.3
ord2513,mu0060,1,114.75
ord1215,mu0003,4,49.89
ord1742,mu0056,4,60.37
ord705,mu0047,1,106.79
ord1372,mu0016,1,81.54
ord685,mu0015,4,149.37
ord358,mu0006,5,28.27
ord2856,mu0026,2,118.25
ord4026,mu0017,3,149.8
ord3881,mu0018,2,190.84
ord2389,mu0001,1,30.45
ord2484,mu0070,2,25.93
ord3456,mu0004,5,51.47
ord3279,mu0021,3,54.46
ord380,mu0008,1,25.06
ord930,mu0051,2,182.24
ord23,mu0016,2,148.51
ord2414,mu0024,5,91.64
ord3632,mu0005,1,96.85
ord1591,mu0049,2,173.14
ord2064,mu0062,2,134.19
ord1475,mu0005,1,79.09
ord3315,mu0034,1,86.31
ord1887,mu0039,3,34.24
ord529,mu0022,5,21.41
ord868,mu0071,3,52.37
ord2629,mu0051,4,195.03
ord898,mu0023,4,166.63
ord608,mu0029,3,39.78
ord3428,mu0006,5,30.76
ord1637,mu0056,4,62.54
ord1578,mu0001,4,80.28
ord2688,mu0007,2,104.97
ord421,mu0071,1,170.54
ord911,mu0039,5,150.01
ord491,mu0046,4,172.11
ord1962,mu0010,5,41.85
ord1119,mu0042,4,127.56
ord575,mu0025,3,104.3
ord2788,mu0032,4,108.22
ord1195,mu0023,4,92.2
ord1013,mu0006,3,42.49
ord3782,mu0038,2,158.87
ord533,mu0033,3,146.24
ord3344,mu0012,5,92.47
ord706,mu0015,1,189.49
ord3242,mu0029,3,20.77
ord1091,mu0075,3,24.56
ord3447,mu0005,1,20.15
ord1459,mu0027,5,32.4
ord2954,mu0019,2,118.89
ord3888,mu0021,1,38.7
ord3690,mu0058,2,31.48
ord2596,mu0016,4,152.57
ord2547,mu0013,2,28.08
ord671,mu0005,3,27.16
ord3356,mu0068,5,73.03
ord2066,mu0031,5,138.62
ord1559,mu0019,1,77.7
ord1246,mu0030,3,178.39
ord1895,mu0004,4,182.44
ord3078,mu0039,1,87.3
ord1915,mu0012,3,122.44
ord605,mu0046,2,143.3
ord748,mu0008,1,127.58
ord1104,mu0023,3,195.14
ord1036,mu0004,2,116.44
ord2884,mu0058,5,142.77
ord2369,mu0038,5,157.74
ord3149,mu0021,4,158.63
ord1128,mu0063,3,111.45
ord856,mu0005,3,130.15
ord1887,mu0037,1,37.83
ord947,mu0008,3,138.29
ord3913,mu0020,4,175.68
ord3867,mu0064,4,153.03
ord2678,mu0040,5,130.97
ord365,mu0010,4,56.47
ord2891,mu0046,3,129.09
ord2493,mu0010,4,74.13
ord911,mu0037,2,92.75
ord2788,mu0026,2,146.02
ord1581,mu0045,1,140.76
ord463,mu0045,3,55.85
ord1271,mu0060,4,45.91
ord1322,mu0031,3,77.02
ord3232,mu0068,5,147.11
ord3500,mu0040,1,183.04
ord2413,mu0013,3,75.04
ord628,mu0026,1,196.75
ord508,mu0045,3,100.05
ord2310,mu0063,5,83.69
ord1433,mu0016,4,40.26
ord885,mu0023,1,150.76
ord979,mu0035,5,158.83
ord1845,mu0060,5,110
ord1223,mu0038,4,163.39
ord1052,mu0068,4,94.99
ord301,mu0062,5,71.83
ord765,mu0026,3,77.31
ord2279,mu0061,2,110.04
ord939,mu0037,3,47.91
ord1374,mu0016,5,129.48
ord3093,mu0059,5,59.96
ord2130,mu0062,2,119.56
ord3064,mu0056,3,184.71
ord9,mu0065,4,32.52
ord2837,mu0013,1,24.03
ord2941,mu0019,3,187.24
ord2224,mu0032,1,82.3
ord3811,mu0032,4,167.02
ord26,mu0003,1,125.26
ord1648,mu0032,1,121.95
ord456,mu0057,1,183.37
ord3285,mu0011,5,23.03
ord240,mu0045,2,66.49
ord2763,mu0020,3,130.27
ord518,mu0065,1,65.11
ord39,mu0047,5,119.76
ord162,mu0034,2,121.2
ord3467,mu0006,2,31.71
ord453,mu0069,1,59.56
ord3325,mu0055,2,90.13
ord2535,mu0033,5,167.46
ord1807,mu0009,2,104.65
ord3748,mu0018,2,101.04
ord508,mu0052,4,92.11
ord2659,mu0046,5,140.03
ord1681,mu0022,4,133.43
ord3895,mu0052,4,133.99
ord4003,mu0020,3,141.16
ord634,mu0073,4,189.19
ord3981,mu0061,1,36.45
ord1059,mu0065,5,148.85
ord3854,mu0001,3,23.22
ord618,mu0030,3,161.23
ord190,mu0075,1,42.61
ord1403,mu0059,4,181.09
ord1873,mu0035,3,161.49
ord3225,mu0041,5,73.52
ord2800,mu0017,3,170.34
ord19,mu0047,1,153.74
ord2328,mu0035,5,122.83
ord792,mu0001,5,95.64
ord3691,mu0013,1,89.76
ord1815,mu0023,2,91.95
ord2634,mu0067,5,117.92
ord3540,mu0051,5,178.29
ord3011,mu0022,1,73.27
ord502,mu0025,1,197.22
ord2211,mu0007,2,93.1
ord2661,mu0045,1,93.96
ord1481,mu0021,3,83.82
ord3111,mu0015,1,147.82
ord834,mu0048,3,106.23
ord1648,mu0026,3,192.2
ord3066,mu0033,5,150.76
ord343,mu0010,3,37.43
ord179,mu0074,3,101.12
ord2145,mu0057,4,46.99
ord2155,mu0013,1,140.76
ord240,mu0052,3,189.15
ord782,mu0003,1,156.07
ord3459,mu0019,1,194.22
ord4034,mu0042,5,131.23
ord1777,mu0035,1,144.72
ord2154,mu0075,4,23.13
ord2334,mu0063,4,165.21
ord979,mu0062,1,199.54
ord113,mu0065,5,43.26
ord3395,mu0005,5,195.17
ord2761,mu0050,5,80.35
ord2125,mu0054,1,164.07
ord3830,mu0027,4,80.21
ord257,mu0022,1,68.58
ord1111,mu0065,3,25.52
ord1038,mu0065,1,156.38
ord1631,mu0074,4,63.79
ord3947,mu0038,1,125.06
ord1306,mu0036,4,137.82
ord2711,mu0049,4,139.5
ord4075,mu0068,4,172.1
ord3405,mu0069,1,125.18
ord4093,mu0006,4,127.31
ord1688,mu0011,5,113.22
ord3432,mu0061,2,69.89
ord613,mu0057,5,134.22
ord3204,mu0058,1,69.68
ord1378,mu0068,3,50.02
ord1765,mu0035,1,76.74
ord2208,mu0029,5,116.73
ord3820,mu0016,4,120.36
ord1082,mu0002,1,107.44
ord2561,mu0003,1,106.22
ord387,mu0008,4,164.13
ord2431,mu0047,5,178.44
ord3054,mu0025,2,41.39
ord1085,mu0003,1,152.51
ord938,mu0022,2,100.4
ord3191,mu0058,5,128.59
ord2506,mu0034,3,98.6
ord3000,mu0024,1,197.01
ord836,mu0024,3,122.23
ord2213,mu0028,5,152.93
ord312,mu0014,2,146.12
ord4073,mu0007,1,39.86
ord1694,mu0067,2,171.59
ord3659,mu0050,2,56.44
ord1499,mu0054,5,47.74
ord1451,mu0024,3,171.44
ord2978,mu0061,5,159.3
ord273,mu0050,1,54.2
ord3120,mu0007,2,136
ord3832,mu0002,4,195.12
ord1309,mu0049,2,193.7
ord3393,mu0027,1,163.23
ord1338,mu0019,3,145.43
ord1663,mu0049,5,182.49
ord1048,mu0043,1,66.06
ord2847,mu0061,2,115.31
ord3278,mu0045,5,85.13
ord3379,mu0025,3,75.44
ord2385,mu0027,5,123.54
ord542,mu0029,1,121.56
ord159,mu0021,2,50.45
ord785,mu0003,4,185.22
ord3870,mu0075,5,33.83
ord2954,mu0054,3,183.52
ord1907,mu0003,4,22.08
ord2192,mu0068,5,149.85
ord1099,mu0043,4,133.65
ord3734,mu0042,1,82.51
ord2550,mu0010,4,20.27
ord3286,mu0064,5,176.09
ord1559,mu0054,4,184.89
ord879,mu0059,5,139.99
ord188,mu0004,1,113.25
