payment_id,payment_method,paid_at,amount,payment_status,order_id
P14032,Cash,2026-03-20 21:44:00,296.75,Paid,ord14032
P14033,Credit Card,2026-03-20 21:46:00,205.15,Paid,ord14033
P14034,Cash,2026-03-20 21:48:00,46.41,Paid,ord14034
P14035,Credit Card,2026-03-20 21:50:00,431.86,Paid,ord14035
P14036,Credit Card,2026-03-20 21:52:00,0,Paid,ord14036
P14037,Credit Card,2026-03-20 21:54:00,155.85,Paid,ord14037
P14038,QR Payment,2026-03-20 21:56:00,85.03,Paid,ord14038
P14039,Cash,2026-03-20 21:58:00,157.96,Paid,ord14039
P14040,Credit Card,2026-03-20 22:00:00,310.89,Paid,ord14040
P14041,QR Payment,2026-03-20 22:02:00,407.31,Paid,ord14041
P14042,QR Payment,2026-03-20 22:04:00,443.48,Paid,ord14042
P14043,Credit Card,2026-03-20 22:06:00,420.15,Paid,ord14043
P14044,Cash,2026-03-20 22:08:00,0,Paid,ord14044
P14045,QR Payment,2026-03-20 22:10:00,325.96,Paid,ord14045
P14046,Credit Card,2026-03-24 11:30:56,407.09,Pending,ord14046
P14047,QR Payment,2026-03-20 22:14:00,0,Failed,ord14047
P14048,Cash,2026-03-20 22:16:00,0,Paid,ord14048
P14049,Cash,2026-03-20 22:18:00,423.52,Paid,ord14049
P14050,Cash,2026-03-20 22:20:00,0,Paid,ord14050
P14051,Credit Card,2026-03-20 22:22:00,206.93,Paid,ord14051
P14052,QR Payment,2026-03-20 22:24:00,366.74,Paid,ord14052
P14053,QR Payment,2026-03-24 11:30:56,0,Pending,ord14053
P14054,QR Payment,2026-03-20 22:28:00,353.37,Paid,ord14054
P14055,Cash,2026-03-20 22:30:00,124.75,Paid,ord14055
P14056,Cash,2026-03-24 11:30:56,333.13,Pending,ord14056
P14057,Credit Card,2026-03-20 22:34:00,434.31,Paid,ord14057
P14058,Cash,2026-03-20 22:36:00,0,Paid,ord14058
P14059,QR Payment,2026-03-20 22:38:00,107.51,Paid,ord14059
P14060,QR Payment,2026-03-24 11:30:56,370.24,Pending,ord14060
P14061,QR Payment,2026-03-20 22:42:00,468.37,Paid,ord14061
P14062,Credit Card,2026-03-20 22:44:00,443.38,Paid,ord14062
P14063,Cash,2026-03-20 22:46:00,437.43,Paid,ord14063
P14064,Credit Card,2026-03-20 22:48:00,517.6,Paid,ord14064
P14065,Cash,2026-03-24 11:30:56,400.81,Pending,ord14065
P14066,Cash,2026-03-20 22:52:00,254.16,Paid,ord14066
P14067,Cash,2026-03-20 22:54:00,0,Failed,ord14067
P14068,Cash,2026-03-20 22:56:00,389.45,Paid,ord14068
P14069,Credit Card,2026-03-24 11:30:56,347.12,Pending,ord14069
P14070,Credit Card,2026-03-20 23:00:00,452.19,Paid,ord14070
P14071,Cash,2026-03-20 23:02:00,0,Paid,ord14071
P14072,QR Payment,2026-03-20 23:04:00,188.84,Paid,ord14072
P14073,Cash,2026-03-20 23:06:00,104.76,Paid,ord14073
P14074,Cash,2026-03-20 23:08:00,282.08,Paid,ord14074
P14075,Cash,2026-03-20 23:10:00,119.54,Paid,ord14075
P14076,Credit Card,2026-03-20 23:12:00,52.88,Paid,ord14076
P14077,Credit Card,2026-03-20 23:14:00,205.21,Paid,ord14077
P14078,Credit Card,2026-03-20 23:16:00,81.97,Paid,ord14078
P14079,QR Payment,2026-03-20 23:18:00,524.76,Paid,ord14079
P14080,Cash,2026-03-20 23:20:00,0,Failed,ord14080
P14081,Credit Card,2026-03-20 23:22:00,247.63,Paid,ord14081
P14082,Credit Card,2026-03-20 23:24:00,495.48,Paid,ord14082
P14083,Credit Card,2026-03-20 23:26:00,0,Paid,ord14083
P14084,Credit Card,2026-03-20 23:28:00,277.7,Paid,ord14084
P14085,Credit Card,2026-03-20 23:30:00,133.62,Paid,ord14085
P14086,Credit Card,2026-03-20 23:32:00,94.59,Paid,ord14086
P14087,Credit Card,2026-03-20 23:34:00,77.17,Paid,ord14087
P14088,QR Payment,2026-03-20 23:36:00,0,Failed,ord14088
P14089,Credit Card,2026-03-20 23:38:00,293.44,Paid,ord14089
P14090,Credit Card,2026-03-20 23:40:00,140.66,Paid,ord14090
P14091,Credit Card,2026-03-24 11:30:56,478.77,Pending,ord14091
P14092,Cash,2026-03-20 23:44:00,0,Failed,ord14092
P14093,Credit Card,2026-03-24 11:30:56,62.19,Pending,ord14093
P14094,Credit Card,2026-03-20 23:48:00,525,Paid,ord14094
P14095,QR Payment,2026-03-24 11:30:56,186.01,Pending,ord14095
P14096,Credit Card,2026-03-20 23:52:00,254.73,Paid,ord14096
P14097,QR Payment,2026-03-20 23:54:00,341.09,Paid,ord14097
P14098,Credit Card,2026-03-20 23:56:00,460.61,Paid,ord14098
P14099,Credit Card,2026-03-20 23:58:00,0,Failed,ord14099
P14100,Cash,2026-03-21 00:00:00,0,Failed,ord14100
P14101,Cash,2026-03-21 00:02:00,331.89,Paid,ord14101
P14102,Credit Card,2026-03-21 00:04:00,0,Failed,ord14102
P14103,Credit Card,2026-03-24 11:30:56,386.08,Pending,ord14103
P14104,Cash,2026-03-21 00:08:00,0,Failed,ord14104
P14105,Cash,2026-03-21 00:10:00,272.69,Paid,ord14105
P14106,Credit Card,2026-03-21 00:12:00,0,Paid,ord14106
P14107,Cash,2026-03-21 00:14:00,0,Paid,ord14107
P14108,Credit Card,2026-03-21 00:16:00,169.54,Paid,ord14108
P14109,QR Payment,2026-03-21 00:18:00,102.76,Paid,ord14109
P14110,QR Payment,2026-03-21 00:20:00,172.11,Paid,ord14110
P14111,QR Payment,2026-03-21 00:22:00,377.39,Paid,ord14111
P14112,Credit Card,2026-03-21 00:24:00,124.11,Paid,ord14112
P14113,Cash,2026-03-21 00:26:00,0,Paid,ord14113
P14114,Credit Card,2026-03-21 00:28:00,184.62,Paid,ord14114
P14115,Cash,2026-03-21 00:30:00,462.03,Paid,ord14115
P14116,Credit Card,2026-03-21 00:32:00,0,Failed,ord14116
P14117,QR Payment,2026-03-21 00:34:00,99.93,Paid,ord14117
P14118,Cash,2026-03-21 00:36:00,0,Failed,ord14118
P14119,Credit Card,2026-03-21 00:38:00,215.14,Paid,ord14119
P14120,Cash,2026-03-21 00:40:00,405.94,Paid,ord14120
P14121,Credit Card,2026-03-21 00:42:00,0,Paid,ord14121
P14122,QR Payment,2026-03-21 00:44:00,162.49,Paid,ord14122
P14123,Credit Card,2026-03-24 11:30:56,512.47,Pending,ord14123
P14124,Cash,2026-03-21 00:48:00,76.87,Paid,ord14124
P14125,Credit Card,2026-03-21 00:50:00,218.33,Paid,ord14125
P14126,QR Payment,2026-03-21 00:52:00,88.94,Paid,ord14126
P14127,QR Payment,2026-03-21 00:54:00,189.66,Paid,ord14127
P14128,QR Payment,2026-03-21 00:56:00,372,Paid,ord14128
P14129,QR Payment,2026-03-21 00:58:00,486.14,Paid,ord14129
P14130,QR Payment,2026-03-21 01:00:00,213.18,Paid,ord14130
P14131,Cash,2026-03-21 01:02:00,190.07,Paid,ord14131
P14132,QR Payment,2026-03-21 01:04:00,0,Failed,ord14132
P14133,QR Payment,2026-03-21 01:06:00,480.14,Paid,ord14133
P14134,Credit Card,2026-03-21 01:08:00,0,Paid,ord14134
P14135,Credit Card,2026-03-21 01:10:00,189.94,Paid,ord14135
P14136,Credit Card,2026-03-21 01:12:00,0,Paid,ord14136
P14137,Credit Card,2026-03-21 01:14:00,345.9,Paid,ord14137
P14138,Cash,2026-03-21 01:16:00,40.24,Paid,ord14138
P14139,Cash,2026-03-21 01:18:00,88.6,Paid,ord14139
P14140,QR Payment,2026-03-21 01:20:00,0,Paid,ord14140
P14141,QR Payment,2026-03-21 01:22:00,85.65,Paid,ord14141
P14142,Cash,2026-03-21 01:24:00,416.19,Paid,ord14142
P14143,QR Payment,2026-03-21 01:26:00,118.47,Paid,ord14143
P14144,QR Payment,2026-03-21 01:28:00,216.09,Paid,ord14144
P14145,Cash,2026-03-21 01:30:00,126.6,Paid,ord14145
P14146,Cash,2026-03-24 11:30:56,277.16,Pending,ord14146
P14147,Credit Card,2026-03-21 01:34:00,58.33,Paid,ord14147
P14148,Credit Card,2026-03-21 01:36:00,192.18,Paid,ord14148
P14149,Cash,2026-03-21 01:38:00,66.38,Paid,ord14149
P14150,QR Payment,2026-03-21 01:40:00,76.89,Paid,ord14150
P14151,Cash,2026-03-21 01:42:00,479.04,Paid,ord14151
P14152,Cash,2026-03-24 11:30:56,67.5,Pending,ord14152
P14153,Cash,2026-03-21 01:46:00,452.69,Paid,ord14153
P14154,Credit Card,2026-03-21 01:48:00,0,Failed,ord14154
P14155,Credit Card,2026-03-21 01:50:00,0,Failed,ord14155
P14156,QR Payment,2026-03-21 01:52:00,444.81,Paid,ord14156
P14157,Cash,2026-03-21 01:54:00,217.91,Paid,ord14157
P14158,Cash,2026-03-21 01:56:00,58.14,Paid,ord14158
P14159,Cash,2026-03-21 01:58:00,0,Paid,ord14159
P14160,Credit Card,2026-03-21 02:00:00,490.27,Paid,ord14160
P14161,Cash,2026-03-21 02:02:00,151.75,Paid,ord14161
P14162,QR Payment,2026-03-21 02:04:00,205.58,Paid,ord14162
P14163,Credit Card,2026-03-21 02:06:00,91.39,Paid,ord14163
P14164,Credit Card,2026-03-21 02:08:00,516.68,Paid,ord14164
P14165,Credit Card,2026-03-21 02:10:00,150.25,Paid,ord14165
P14166,Credit Card,2026-03-21 02:12:00,398.36,Paid,ord14166
P14167,Credit Card,2026-03-21 02:14:00,116.2,Paid,ord14167
P14168,Cash,2026-03-21 02:16:00,146.6,Paid,ord14168
P14169,QR Payment,2026-03-21 02:18:00,501.21,Paid,ord14169
P14170,Cash,2026-03-21 02:20:00,474.61,Paid,ord14170
P14171,Cash,2026-03-21 02:22:00,212.61,Paid,ord14171
P14172,QR Payment,2026-03-21 02:24:00,463.61,Paid,ord14172
P14173,QR Payment,2026-03-24 11:30:56,362.72,Pending,ord14173
P14174,Credit Card,2026-03-21 02:28:00,521.91,Paid,ord14174
P14175,Credit Card,2026-03-21 02:30:00,0,Failed,ord14175
P14176,QR Payment,2026-03-21 02:32:00,92.35,Paid,ord14176
P14177,Cash,2026-03-21 02:34:00,111.8,Paid,ord14177
P14178,QR Payment,2026-03-21 02:36:00,370.68,Paid,ord14178
P14179,Credit Card,2026-03-21 02:38:00,484.48,Paid,ord14179
P14180,Cash,2026-03-21 02:40:00,475.88,Paid,ord14180
P14181,QR Payment,2026-03-21 02:42:00,178.61,Paid,ord14181
P14182,Credit Card,2026-03-24 11:30:56,525.99,Pending,ord14182
P14183,Cash,2026-03-21 02:46:00,0,Failed,ord14183
P14184,Cash,2026-03-21 02:48:00,324.59,Paid,ord14184
P14185,Credit Card,2026-03-21 02:50:00,181.61,Paid,ord14185
P14186,Credit Card,2026-03-21 02:52:00,185.76,Paid,ord14186
P14187,QR Payment,2026-03-21 02:54:00,0,Failed,ord14187
P14188,QR Payment,2026-03-24 11:30:56,170.2,Pending,ord14188
P14189,Cash,2026-03-21 02:58:00,321.01,Paid,ord14189
P14190,Credit Card,2026-03-21 03:00:00,355.67,Paid,ord14190
P14191,Cash,2026-03-21 03:02:00,130.93,Paid,ord14191
P14192,Credit Card,2026-03-21 03:04:00,262.65,Paid,ord14192
P14193,Credit Card,2026-03-21 03:06:00,45.4,Paid,ord14193
P14194,Credit Card,2026-03-24 11:30:56,517.43,Pending,ord14194
P14195,Cash,2026-03-21 03:10:00,122.5,Paid,ord14195
P14196,Cash,2026-03-21 03:12:00,408.7,Paid,ord14196
P14197,QR Payment,2026-03-21 03:14:00,351.29,Paid,ord14197
P14198,QR Payment,2026-03-24 11:30:56,108.8,Pending,ord14198
P14199,QR Payment,2026-03-24 11:30:56,216.69,Pending,ord14199
P14200,Cash,2026-03-21 03:20:00,101.38,Paid,ord14200
P14201,Cash,2026-03-21 03:22:00,523.22,Paid,ord14201
P14202,Cash,2026-03-21 03:24:00,451.93,Paid,ord14202
P14203,Cash,2026-03-21 03:26:00,0,Paid,ord14203
P14204,QR Payment,2026-03-21 03:28:00,70.43,Paid,ord14204
P14205,QR Payment,2026-03-21 03:30:00,506.16,Paid,ord14205
P14206,Credit Card,2026-03-21 03:32:00,512.6,Paid,ord14206
P14207,Credit Card,2026-03-24 11:30:56,0,Pending,ord14207
P14208,Cash,2026-03-21 03:36:00,224.59,Paid,ord14208
P14209,Credit Card,2026-03-21 03:38:00,341.97,Paid,ord14209
P14210,Cash,2026-03-21 03:40:00,528.52,Paid,ord14210
P14211,Credit Card,2026-03-24 11:30:56,462.99,Pending,ord14211
P14212,QR Payment,2026-03-21 03:44:00,0,Failed,ord14212
P14213,Credit Card,2026-03-21 03:46:00,517.66,Paid,ord14213
P14214,QR Payment,2026-03-21 03:48:00,458.64,Paid,ord14214
P14215,Cash,2026-03-21 03:50:00,0,Failed,ord14215
P14216,QR Payment,2026-03-21 03:52:00,67,Paid,ord14216
P14217,Cash,2026-03-21 03:54:00,399.17,Paid,ord14217
P14218,Credit Card,2026-03-21 03:56:00,356.18,Paid,ord14218
P14219,Cash,2026-03-21 03:58:00,507.87,Paid,ord14219
P14220,QR Payment,2026-03-21 04:00:00,81.7,Paid,ord14220
P14221,QR Payment,2026-03-21 04:02:00,524.75,Paid,ord14221
P14222,Cash,2026-03-21 04:04:00,0,Failed,ord14222
P14223,Credit Card,2026-03-21 04:06:00,114.5,Paid,ord14223
P14224,Credit Card,2026-03-24 11:30:56,319.72,Pending,ord14224
P14225,QR Payment,2026-03-21 04:10:00,0,Paid,ord14225
P14226,Cash,2026-03-21 04:12:00,314.31,Paid,ord14226
P14227,QR Payment,2026-03-21 04:14:00,397.55,Paid,ord14227
P14228,Credit Card,2026-03-21 04:16:00,0,Paid,ord14228
P14229,Cash,2026-03-21 04:18:00,142.59,Paid,ord14229
P14230,Cash,2026-03-21 04:20:00,133.12,Paid,ord14230
P14231,QR Payment,2026-03-21 04:22:00,0,Failed,ord14231
P14232,Credit Card,2026-03-21 04:24:00,351.27,Paid,ord14232
P14233,Cash,2026-03-21 04:26:00,413.04,Paid,ord14233
P14234,QR Payment,2026-03-21 04:28:00,294.2,Paid,ord14234
P14235,Cash,2026-03-21 04:30:00,280.72,Paid,ord14235
P14236,Cash,2026-03-21 04:32:00,490.32,Paid,ord14236
P14237,Cash,2026-03-21 04:34:00,74.62,Paid,ord14237
P14238,Cash,2026-03-24 11:30:56,160.58,Pending,ord14238
P14239,Credit Card,2026-03-21 04:38:00,492.72,Paid,ord14239
P14240,Credit Card,2026-03-21 04:40:00,0,Paid,ord14240
P14241,Cash,2026-03-21 04:42:00,52.02,Paid,ord14241
P14242,Credit Card,2026-03-21 04:44:00,332.84,Paid,ord14242
P14243,Credit Card,2026-03-21 04:46:00,149.26,Paid,ord14243
P14244,Cash,2026-03-21 04:48:00,0,Failed,ord14244
P14245,QR Payment,2026-03-21 04:50:00,404.86,Paid,ord14245
P14246,Cash,2026-03-21 04:52:00,190.03,Paid,ord14246
P14247,Credit Card,2026-03-21 04:54:00,0,Paid,ord14247
P14248,Credit Card,2026-03-21 04:56:00,109.78,Paid,ord14248
P14249,Credit Card,2026-03-21 04:58:00,170.69,Paid,ord14249
P14250,Cash,2026-03-21 05:00:00,430.9,Paid,ord14250
P14251,QR Payment,2026-03-21 05:02:00,424.53,Paid,ord14251
P14252,QR Payment,2026-03-21 05:04:00,394.73,Paid,ord14252
P14253,Credit Card,2026-03-21 05:06:00,67.9,Paid,ord14253
P14254,Credit Card,2026-03-24 11:30:56,203.78,Pending,ord14254
P14255,Cash,2026-03-21 05:10:00,141.3,Paid,ord14255
P14256,Credit Card,2026-03-21 05:12:00,100.37,Paid,ord14256
P14257,QR Payment,2026-03-21 05:14:00,384.58,Paid,ord14257
P14258,QR Payment,2026-03-21 05:16:00,506.18,Paid,ord14258
P14259,Credit Card,2026-03-21 05:18:00,514.97,Paid,ord14259
P14260,QR Payment,2026-03-24 11:30:56,161.97,Pending,ord14260
P14261,Credit Card,2026-03-21 05:22:00,360.94,Paid,ord14261
P14262,Credit Card,2026-03-21 05:24:00,411.45,Paid,ord14262
P14263,Credit Card,2026-03-21 05:26:00,402.57,Paid,ord14263
P14264,Cash,2026-03-21 05:28:00,390.9,Paid,ord14264
P14265,QR Payment,2026-03-21 05:30:00,487.45,Paid,ord14265
P14266,Cash,2026-03-21 05:32:00,0,Paid,ord14266
P14267,Cash,2026-03-21 05:34:00,0,Paid,ord14267
P14268,Cash,2026-03-21 05:36:00,516.14,Paid,ord14268
P14269,Cash,2026-03-24 11:30:56,149.98,Pending,ord14269
P14270,QR Payment,2026-03-21 05:40:00,516.49,Paid,ord14270
P14271,QR Payment,2026-03-21 05:42:00,311.44,Paid,ord14271
P14272,Credit Card,2026-03-21 05:44:00,0,Paid,ord14272
P14273,Cash,2026-03-21 05:46:00,0,Failed,ord14273
P14274,Credit Card,2026-03-21 05:48:00,528.16,Paid,ord14274
P14275,Credit Card,2026-03-21 05:50:00,81.25,Paid,ord14275
P14276,Cash,2026-03-24 11:30:56,368.49,Pending,ord14276
P14277,Credit Card,2026-03-21 05:54:00,436.17,Paid,ord14277
P14278,QR Payment,2026-03-21 05:56:00,0,Paid,ord14278
P14279,Cash,2026-03-21 05:58:00,382.19,Paid,ord14279
P14280,Credit Card,2026-03-21 06:00:00,0,Failed,ord14280
P14281,QR Payment,2026-03-21 06:02:00,47.87,Paid,ord14281
P14282,Cash,2026-03-21 06:04:00,183.35,Paid,ord14282
P14283,Credit Card,2026-03-21 06:06:00,0,Failed,ord14283
P14284,Cash,2026-03-21 06:08:00,182.77,Paid,ord14284
P14285,Cash,2026-03-21 06:10:00,314.63,Paid,ord14285
P14286,Cash,2026-03-21 06:12:00,180.43,Paid,ord14286
P14287,Credit Card,2026-03-21 06:14:00,171.78,Paid,ord14287
P14288,QR Payment,2026-03-21 06:16:00,366.35,Paid,ord14288
P14289,QR Payment,2026-03-24 11:30:56,251.21,Pending,ord14289
P14290,Credit Card,2026-03-21 06:20:00,356.6,Paid,ord14290
P14291,Credit Card,2026-03-21 06:22:00,417.99,Paid,ord14291
P14292,Cash,2026-03-21 06:24:00,353.25,Paid,ord14292
P14293,QR Payment,2026-03-21 06:26:00,119.02,Paid,ord14293
P14294,Cash,2026-03-21 06:28:00,217.6,Paid,ord14294
P14295,Cash,2026-03-21 06:30:00,192.36,Paid,ord14295
P14296,Cash,2026-03-21 06:32:00,0,Paid,ord14296
P14297,QR Payment,2026-03-21 06:34:00,135.8,Paid,ord14297
P14298,Credit Card,2026-03-21 06:36:00,80.34,Paid,ord14298
P14299,QR Payment,2026-03-24 11:30:56,0,Pending,ord14299
P14300,Cash,2026-03-21 06:40:00,0,Failed,ord14300
P14301,Cash,2026-03-21 06:42:00,0,Failed,ord14301
P14302,QR Payment,2026-03-21 06:44:00,349.82,Paid,ord14302
P14303,QR Payment,2026-03-21 06:46:00,0,Failed,ord14303
P14304,Cash,2026-03-21 06:48:00,330.62,Paid,ord14304
P14305,QR Payment,2026-03-21 06:50:00,306.74,Paid,ord14305
P14306,Cash,2026-03-24 11:30:56,194.71,Pending,ord14306
P14307,QR Payment,2026-03-21 06:54:00,0,Paid,ord14307
P14308,Cash,2026-03-24 11:30:56,447.35,Pending,ord14308
P14309,Credit Card,2026-03-21 06:58:00,190.79,Paid,ord14309
P14310,Cash,2026-03-21 07:00:00,485.35,Paid,ord14310
P14311,Credit Card,2026-03-21 07:02:00,125.62,Paid,ord14311
P14312,Credit Card,2026-03-21 07:04:00,113.86,Paid,ord14312
P14313,Cash,2026-03-21 07:06:00,115.92,Paid,ord14313
P14314,Cash,2026-03-21 07:08:00,0,Failed,ord14314
P14315,Cash,2026-03-21 07:10:00,188.11,Paid,ord14315
P14316,Credit Card,2026-03-21 07:12:00,0,Paid,ord14316
P14317,Credit Card,2026-03-21 07:14:00,0,Failed,ord14317
P14318,QR Payment,2026-03-21 07:16:00,248.1,Paid,ord14318
P14319,Credit Card,2026-03-24 11:30:56,345.94,Pending,ord14319
P14320,QR Payment,2026-03-21 07:20:00,403.19,Paid,ord14320
P14321,Credit Card,2026-03-21 07:22:00,414.38,Paid,ord14321
P14322,QR Payment,2026-03-21 07:24:00,131.97,Paid,ord14322
P14323,QR Payment,2026-03-21 07:26:00,493.36,Paid,ord14323
P14324,QR Payment,2026-03-21 07:28:00,0,Paid,ord14324
P14325,QR Payment,2026-03-21 07:30:00,186.37,Paid,ord14325
P14326,Cash,2026-03-24 11:30:56,146.96,Pending,ord14326
P14327,Cash,2026-03-21 07:34:00,410.14,Paid,ord14327
P14328,Cash,2026-03-21 07:36:00,490.37,Paid,ord14328
P14329,Cash,2026-03-24 11:30:56,318.65,Pending,ord14329
P14330,QR Payment,2026-03-21 07:40:00,413.09,Paid,ord14330
P14331,Cash,2026-03-21 07:42:00,0,Failed,ord14331
P14332,Credit Card,2026-03-21 07:44:00,0,Failed,ord14332
P14333,Cash,2026-03-21 07:46:00,475.57,Paid,ord14333
P14334,Cash,2026-03-21 07:48:00,43.53,Paid,ord14334
P14335,QR Payment,2026-03-24 11:30:56,213.58,Pending,ord14335
P14336,Credit Card,2026-03-21 07:52:00,413.2,Paid,ord14336
P14337,Cash,2026-03-21 07:54:00,323.39,Paid,ord14337
P14338,Credit Card,2026-03-21 07:56:00,0,Failed,ord14338
P14339,QR Payment,2026-03-24 11:30:56,236.5,Pending,ord14339
P14340,Credit Card,2026-03-21 08:00:00,79.43,Paid,ord14340
P14341,Cash,2026-03-21 08:02:00,283.63,Paid,ord14341
P14342,Credit Card,2026-03-21 08:04:00,528.45,Paid,ord14342
P14343,Credit Card,2026-03-21 08:06:00,284.91,Paid,ord14343
P14344,Cash,2026-03-21 08:08:00,167.53,Paid,ord14344
P14345,QR Payment,2026-03-21 08:10:00,0,Failed,ord14345
P14346,Cash,2026-03-21 08:12:00,0,Paid,ord14346
P14347,QR Payment,2026-03-24 11:30:56,506.63,Pending,ord14347
P14348,QR Payment,2026-03-21 08:16:00,257.12,Paid,ord14348
P14349,QR Payment,2026-03-24 11:30:56,328.04,Pending,ord14349
P14350,QR Payment,2026-03-21 08:20:00,372.52,Paid,ord14350
P14351,Credit Card,2026-03-21 08:22:00,0,Failed,ord14351
P14352,Credit Card,2026-03-21 08:24:00,0,Paid,ord14352
P14353,Credit Card,2026-03-21 08:26:00,363.93,Paid,ord14353
P14354,Cash,2026-03-24 11:30:56,178.64,Pending,ord14354
P14355,Credit Card,2026-03-21 08:30:00,143.8,Paid,ord14355
P14356,Cash,2026-03-21 08:32:00,415.01,Paid,ord14356
P14357,QR Payment,2026-03-21 08:34:00,382.51,Paid,ord14357
P14358,Credit Card,2026-03-21 08:36:00,201.59,Paid,ord14358
P14359,Cash,2026-03-21 08:38:00,41.52,Paid,ord14359
P14360,Credit Card,2026-03-24 11:30:56,199.27,Pending,ord14360
P14361,QR Payment,2026-03-24 11:30:56,524.85,Pending,ord14361
P14362,Cash,2026-03-21 08:44:00,410.76,Paid,ord14362
P14363,Credit Card,2026-03-21 08:46:00,0,Failed,ord14363
P14364,Credit Card,2026-03-21 08:48:00,255.3,Paid,ord14364
P14365,Cash,2026-03-21 08:50:00,293.14,Paid,ord14365
P14366,Credit Card,2026-03-21 08:52:00,260.11,Paid,ord14366
P14367,Cash,2026-03-21 08:54:00,317.99,Paid,ord14367
P14368,Cash,2026-03-21 08:56:00,442.01,Paid,ord14368
P14369,Credit Card,2026-03-21 08:58:00,369.77,Paid,ord14369
P14370,QR Payment,2026-03-21 09:00:00,48.16,Paid,ord14370
P14371,Credit Card,2026-03-21 09:02:00,210.05,Paid,ord14371
P14372,QR Payment,2026-03-21 09:04:00,495.94,Paid,ord14372
P14373,Credit Card,2026-03-21 09:06:00,0,Paid,ord14373
P14374,Cash,2026-03-21 09:08:00,221.4,Paid,ord14374
P14375,Credit Card,2026-03-21 09:10:00,292.66,Paid,ord14375
P14376,QR Payment,2026-03-21 09:12:00,239.65,Paid,ord14376
P14377,Credit Card,2026-03-21 09:14:00,76.18,Paid,ord14377
P14378,Credit Card,2026-03-21 09:16:00,459.71,Paid,ord14378
P14379,QR Payment,2026-03-21 09:18:00,0,Failed,ord14379
P14380,Credit Card,2026-03-21 09:20:00,505.07,Paid,ord14380
P14381,Credit Card,2026-03-21 09:22:00,74.22,Paid,ord14381
P14382,QR Payment,2026-03-21 09:24:00,150.91,Paid,ord14382
P14383,Cash,2026-03-21 09:26:00,234.3,Paid,ord14383
P14384,Cash,2026-03-21 09:28:00,0,Failed,ord14384
P14385,Cash,2026-03-21 09:30:00,334.65,Paid,ord14385
P14386,Cash,2026-03-21 09:32:00,363.27,Paid,ord14386
P14387,QR Payment,2026-03-21 09:34:00,111.72,Paid,ord14387
P14388,Credit Card,2026-03-21 09:36:00,315.64,Paid,ord14388
P14389,Credit Card,2026-03-21 09:38:00,104.82,Paid,ord14389
P14390,Credit Card,2026-03-21 09:40:00,55.62,Paid,ord14390
P14391,Cash,2026-03-21 09:42:00,512.85,Paid,ord14391
P14392,QR Payment,2026-03-24 11:30:56,461.84,Pending,ord14392
P14393,Credit Card,2026-03-21 09:46:00,0,Paid,ord14393
P14394,Credit Card,2026-03-21 09:48:00,0,Failed,ord14394
P14395,Credit Card,2026-03-24 11:30:56,214.43,Pending,ord14395
P14396,Credit Card,2026-03-21 09:52:00,149.33,Paid,ord14396
P14397,Cash,2026-03-21 09:54:00,291.08,Paid,ord14397
P14398,Credit Card,2026-03-21 09:56:00,0,Paid,ord14398
P14399,QR Payment,2026-03-21 09:58:00,312.72,Paid,ord14399
P14400,QR Payment,2026-03-21 10:00:00,41.57,Paid,ord14400
P14401,Cash,2026-03-21 10:02:00,0,Failed,ord14401
P14402,QR Payment,2026-03-21 10:04:00,485.02,Paid,ord14402
P14403,QR Payment,2026-03-24 11:30:56,490.99,Pending,ord14403
P14404,Credit Card,2026-03-21 10:08:00,409.02,Paid,ord14404
P14405,Credit Card,2026-03-21 10:10:00,414.37,Paid,ord14405
P14406,Credit Card,2026-03-24 11:30:56,224.33,Pending,ord14406
P14407,Cash,2026-03-21 10:14:00,235.81,Paid,ord14407
P14408,Cash,2026-03-21 10:16:00,359.32,Paid,ord14408
P14409,QR Payment,2026-03-21 10:18:00,241.55,Paid,ord14409
P14410,QR Payment,2026-03-21 10:20:00,446.69,Paid,ord14410
P14411,QR Payment,2026-03-24 11:30:56,333.06,Pending,ord14411
